,Unnamed: 0.2,Unnamed: 0.1,id,name,Unnamed: 0,availability,roomleft,dis_from_des,latitude,longitude,free_cancel,pay_later,price_display,price_original,discount_percent,review_score,review_count,vip,have_free_breakfast,have_pool,have_hot_tub,price,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10,agglomerative_5,agglomerative_6,agglomerative_7,agglomerative_8,agglomerative_9,agglomerative_10,spectral_5,spectral_6,spectral_7,spectral_8,spectral_9,spectral_10,price_regressor,price_test
110,112,112,65309066,The Coach Hotel Sukhumvit 14 Bangkok by Compass Hospitality,112,1,4.0,1.06,13.743886,100.551349,1,1,44.0,51.0,15.0,5.0,4,0,0,1,0,47.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,47.5,
111,113,113,18221388,Siam Champs Elyseesi Unique Hotel,113,1,4.0,2.27,13.755795,100.503276,1,0,24.0,24.0,0.0,4.3,186,0,0,0,0,24.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,24.0,
112,114,114,5084456,FX Hotel Metrolink Makkasan,114,1,4.0,1.85,13.749549,100.563456,1,0,24.0,24.0,0.0,4.0,1000,0,0,1,0,24.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,3,2,2,24.0,
113,115,115,7449336,Maitria Mode Sukhumvit 15 Bangkok,115,1,4.0,1.53,13.745231,100.558728,1,0,43.0,57.0,26.0,4.4,1000,1,0,1,0,50.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,6,50.0,
114,116,116,5061738,The Okura Prestige Bangkok,116,1,4.0,0.85,13.742729,100.547755,1,1,182.0,228.0,20.0,4.7,1002,1,0,1,0,205.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,205.0,
115,117,117,2120,Anantara Riverside Bangkok Resort,117,1,4.0,4.18,13.704804,100.491908,0,0,146.0,146.0,0.0,4.5,1000,1,0,1,1,146.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,146.0,
116,118,118,5447760,ibis Bangkok Siam,118,1,4.0,0.48,13.746748,100.528866,0,0,38.0,38.0,0.0,4.0,1000,0,0,0,0,38.0,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,38.0,
117,119,119,8359115,Golden Jade Suvarnabhumi,119,1,4.0,13.58,13.722624,100.736721,1,0,18.0,20.0,12.0,3.8,842,0,0,0,0,19.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,19.0,
118,120,120,2558980,Chatrium Hotel Riverside Bangkok,120,1,4.0,3.08,13.710795,100.510011,1,1,102.0,127.0,20.0,4.7,1000,1,0,1,0,114.5,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,114.5,
119,121,121,44218814,Canalis Suvarnabhumi Airport Hotel,121,1,4.0,16.13,13.721962,100.774906,0,0,47.0,47.0,0.0,4.3,58,0,0,0,0,47.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,47.0,
120,122,122,53139844,KOS HOTEL SUVARNABHUMI AIRPORT,122,1,2.0,14.29,13.803463,100.741055,1,1,27.0,27.0,0.0,4.7,20,0,0,0,0,27.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,27.0,
121,123,123,2631430,Regent Suvarnabhumi Hotel,123,1,8.0,13.18,13.720352,100.730382,1,1,19.0,27.0,30.0,3.4,943,0,0,0,0,23.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,23.0,
122,124,124,898972,Asia Hotel Bangkok,124,1,4.0,0.42,13.751428,100.531324,1,0,29.0,29.0,0.0,3.6,1000,0,0,1,0,29.0,2,0,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,29.0,
123,125,125,18711878,Pongsakorn Boutique Resort,125,1,4.0,17.1,13.718624,100.789033,1,0,18.0,18.0,0.0,4.3,174,0,0,0,0,18.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,18.0,
124,126,126,8414,Holiday Inn Bangkok Silom,126,1,4.0,2.03,13.72266,100.519759,1,1,65.0,65.0,0.0,4.2,999,0,0,1,0,65.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,65.0,
125,127,127,48503653,The Cotton Saladaeng Hotel,127,1,4.0,1.53,13.726094,100.541804,0,0,40.0,67.0,41.0,4.5,26,0,0,1,0,53.5,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,53.5,
126,128,128,17963680,Anajak Bangkok Hotel,128,1,2.0,0.6,13.75611,100.53453,0,0,43.0,61.0,30.0,4.6,1000,0,0,1,0,52.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,52.0,
127,129,129,1969078,Le Meridien Bangkok,129,1,5.0,1.28,13.72981,100.530524,1,1,133.0,133.0,0.0,4.5,1000,0,0,1,0,133.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,133.0,
128,130,130,17363341,Phranakorn Nornlen Hotel,130,1,3.0,2.56,13.767723,100.504089,1,1,30.0,45.0,35.0,4.7,295,0,0,0,0,37.5,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,37.5,
129,131,131,9242105,Nana Hotel,131,1,4.0,1.23,13.741025,100.553104,1,0,34.0,38.0,10.0,3.6,751,0,0,1,0,36.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,36.0,
130,132,132,21810687,Casa Vimaya Riverside,132,1,8.0,2.65,13.761615,100.499355,1,0,42.0,42.0,0.0,4.4,392,0,0,1,0,42.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,42.0,
131,133,133,23462,Crowne Plaza Bangkok Lumpini Park,133,1,4.0,1.21,13.729989,100.535058,1,1,105.0,105.0,0.0,4.5,1000,0,0,1,0,105.0,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,105.0,
132,134,134,10624194,Rambuttri Village Inn & Plaza,134,1,2.0,2.85,13.761395,100.496046,1,1,22.0,22.0,0.0,3.9,997,0,0,1,0,22.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,22.0,
133,135,135,30930885,The Key Premier Hotel Sukhumvit,135,1,4.0,1.33,13.742897,100.555241,1,0,53.0,53.0,0.0,4.5,346,0,0,1,0,53.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,53.0,
134,136,136,17469903,Hope Land Hotel Sukhumvit 8,136,1,3.0,1.49,13.738003,100.555864,1,0,48.0,138.0,66.0,4.1,1000,0,0,1,0,93.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,93.0,
135,137,137,19435898,Holiday Inn Express Bangkok Soi Soonvijai,137,1,4.0,3.26,13.747895,100.584647,1,1,42.0,42.0,0.0,4.3,73,0,1,0,0,42.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,42.0,
136,138,138,7650872,Radisson Blu Plaza Bangkok,138,1,4.0,2.11,13.734406,100.564366,0,0,96.0,96.0,0.0,4.4,1001,1,0,1,0,96.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,96.0,
137,139,139,5771263,BU Place Hotel,139,1,4.0,1.8,13.757471,100.560854,1,0,18.0,18.0,0.0,4.1,130,0,0,1,0,18.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,18.0,
138,140,140,3226533,Floral Shire Resort,140,1,4.0,15.52,13.717165,100.765083,1,0,14.0,15.0,11.0,3.5,990,0,0,0,0,14.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,14.5,
139,141,141,3346,Bangkok Hotel Lotus Sukhumvit by Compass Hospitality,141,1,4.0,2.31,13.733419,100.567184,1,1,35.0,44.0,20.0,4.1,1000,0,0,1,0,39.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,39.5,
140,142,142,54653,JW Marriott Hotel Bangkok,142,1,5.0,1.14,13.741639,100.551964,1,1,167.0,167.0,0.0,4.6,619,1,0,1,1,167.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,167.0,
141,143,143,13254446,Novotel Bangkok Sukhumvit 20,143,1,4.0,2.18,13.731515,100.563972,1,0,75.0,75.0,0.0,4.5,999,0,0,1,0,75.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,75.0,
142,144,144,5264656,Riva Surya Bangkok,144,1,1.0,3.05,13.762059,100.493078,1,1,95.0,95.0,0.0,4.7,998,0,0,1,0,95.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,95.0,
143,145,145,21049393,Golden Foyer Suvarnabhumi Airport Hotel,145,1,4.0,17.47,13.720421,100.794767,1,0,23.0,23.0,0.0,3.9,325,0,0,1,0,23.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,23.0,
144,146,146,3014967, La Petite Salil Sukhumvit Thonglor 1,146,1,4.0,3.18,13.727495,100.578679,1,0,30.0,30.0,0.0,3.9,459,0,0,1,0,30.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,30.0,
145,147,147,43964,Banyan Tree Bangkok,147,1,4.0,1.62,13.724324,100.539636,1,0,189.0,189.0,0.0,4.5,1000,1,0,1,1,189.0,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,189.0,
146,148,148,17877083,QG Resort,148,1,1.0,13.04,13.726503,100.729069,0,0,26.0,26.0,0.0,4.5,77,1,0,0,0,26.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,26.0,
147,149,149,3191945,Maitria Hotel Sukhumvit 18 Bangkok,149,1,4.0,2.05,13.732908,100.562596,1,0,41.0,58.0,30.0,4.4,999,1,0,1,0,49.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,49.5,
148,150,150,32937695,ibis Styles Bangkok Ratchada,150,1,4.0,3.27,13.777278,100.573948,0,0,36.0,36.0,0.0,4.2,195,0,0,0,0,36.0,2,4,5,1,7,8,0,3,3,1,0,1,1,0,0,6,0,0,36.0,
149,151,151,12994647,Le Tada Parkview Hotel,151,1,2.0,1.0,13.761362,100.54012,1,1,30.0,81.0,63.0,4.5,184,0,0,1,0,55.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,55.5,
150,152,152,74664586,SQ Boutique Hotel Managed by The Ascott Limited,152,1,2.0,1.72,13.739737,100.560312,1,1,45.0,45.0,0.0,4.8,6,0,0,0,0,45.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,45.0,
151,153,153,20356956,Citrus Suites Sukhumvit 6 by Compass Hospitality,153,1,4.0,1.32,13.739037,100.55368,1,1,51.0,65.0,22.0,4.3,569,0,0,1,0,58.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,58.0,
152,154,154,1847345,Centara Grand at CentralWorld,154,1,4.0,0.19,13.747509,100.538771,0,0,140.0,164.0,15.0,4.3,1000,0,0,1,0,152.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,152.0,
153,155,155,17101703,ibis Bangkok IMPACT,155,1,4.0,11.69,13.915927,100.55201,1,0,35.0,35.0,0.0,4.3,451,0,0,0,0,35.0,3,2,1,4,5,0,2,2,0,3,3,3,2,3,1,7,4,9,35.0,
154,156,156,1494084,Centre Point Hotel Chidlom,156,1,5.0,0.76,13.73903,100.543326,1,1,70.0,176.0,60.0,4.3,999,1,0,1,0,123.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,123.0,
155,157,157,3800623,"Four Points by Sheraton Bangkok, Sukhumvit 15",157,1,1.0,1.6,13.73932,100.558333,1,1,115.0,115.0,0.0,4.4,999,0,0,1,0,115.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,115.0,
156,158,158,15452130,Riva Arun Bangkok,158,1,1.0,2.97,13.744217,100.491885,1,1,93.0,93.0,0.0,4.7,514,0,0,0,0,93.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,93.0,
157,159,159,520975,Grand President Bangkok,159,1,4.0,1.42,13.74275,100.556596,0,0,34.0,34.0,0.0,3.2,1000,0,0,1,0,34.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,34.0,
158,160,160,6545896,Mövenpick Hotel Sukhumvit 15 Bangkok,160,1,4.0,1.55,13.742271,100.558512,1,0,77.0,77.0,0.0,4.2,1000,0,0,1,0,77.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,77.0,
159,161,161,15804600,SKYVIEW Hotel Bangkok,161,1,8.0,2.56,13.729175,100.569137,1,1,107.0,107.0,0.0,4.3,1001,1,0,1,0,107.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,107.0,
160,162,162,13172072,Avani+ Riverside Bangkok Hotel,162,1,4.0,4.2,13.705346,100.490873,0,0,160.0,160.0,0.0,4.6,1000,1,0,1,0,160.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,160.0,
161,163,163,19894743,Zazz Urban Bangkok,163,1,4.0,2.66,13.754267,100.575058,1,1,31.0,63.0,50.0,4.3,87,0,0,0,0,47.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,47.0,
162,164,164,2724438,Great Residence Hotel,164,1,4.0,16.26,13.716912,100.77629,1,1,23.0,23.0,0.0,3.5,995,0,0,1,0,23.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,23.0,
163,165,165,3916619,Radisson Suites Bangkok Sukhumvit,165,1,4.0,1.48,13.744027,100.557758,1,1,53.0,53.0,0.0,4.2,735,0,0,1,0,53.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,53.0,
164,166,166,5094838,Best Western Premier Sukhumvit,166,1,4.0,1.06,13.746743,100.551739,0,0,88.0,88.0,0.0,4.2,442,0,0,1,0,88.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,88.0,
165,167,167,31914045,T2 Residence Sathorn,167,1,4.0,1.87,13.72056,100.538695,0,0,30.0,47.0,35.0,4.7,48,0,0,1,0,38.5,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,38.5,
166,168,168,5486921,Mercure Bangkok Siam,168,1,4.0,0.48,13.746652,100.528894,0,0,58.0,58.0,0.0,4.2,999,0,0,1,0,58.0,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,58.0,
167,169,169,5118068,Marvin Suites,169,1,5.0,2.1,13.71845,100.52667,0,0,22.0,22.0,0.0,4.2,951,0,0,0,0,22.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,22.0,
168,170,170,50557809,Maitria Hotel Rama 9 Bangkok,170,1,5.0,2.92,13.750116,100.579495,1,0,40.0,48.0,16.0,5.0,3,0,0,1,0,44.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,44.0,
169,171,171,1959968,Aspen Suites Hotel Sukhumvit 2 Bangkok,171,1,5.0,1.26,13.73782,100.55194,1,1,26.0,26.0,0.0,3.9,855,0,0,1,0,26.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,26.0,
170,172,172,11922823,New Siam Palace Ville,172,1,4.0,3.0,13.760016,100.493231,1,0,25.0,25.0,0.0,4.0,420,0,0,1,0,25.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,25.0,
171,173,173,1330920,Emporium Suites by Chatrium,173,1,4.0,2.49,13.730587,100.568699,1,0,96.0,128.0,25.0,4.3,1000,1,0,1,0,112.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,112.0,
172,174,174,1781323,Pullman Bangkok King Power,174,1,4.0,0.93,13.760887,100.537668,1,0,96.0,96.0,0.0,4.4,999,0,0,1,1,96.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,96.0,
173,175,175,19194670,Waldorf Astoria Bangkok,175,1,1.0,0.44,13.742481,100.540095,0,0,300.0,300.0,0.0,4.6,172,0,0,1,0,300.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,300.0,
174,176,176,2601,Novotel Bangkok On Siam Square,176,1,4.0,0.22,13.744563,100.534693,1,0,91.0,91.0,0.0,4.1,1000,0,0,1,1,91.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,91.0,
175,177,177,3741497,Tower Club at lebua,177,1,4.0,2.18,13.721819,100.517073,1,1,125.0,278.0,55.0,4.4,1000,1,0,1,1,201.5,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,201.5,
176,178,178,15859750,137 Pillars Residences Bangkok,178,1,4.0,2.52,13.737559,100.572083,1,1,140.0,186.0,25.0,4.5,238,1,0,1,0,163.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,163.0,
177,179,179,31931949,Villa de Khaosan,179,1,1.0,2.85,13.758804,100.495109,1,1,50.0,55.0,10.0,4.4,204,0,0,1,0,52.5,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,52.5,
178,180,180,2223550,Admiral Premier Bangkok,180,1,5.0,1.99,13.738878,100.564304,0,0,45.0,61.0,25.0,4.0,999,1,0,1,0,53.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,53.0,
179,181,181,2794909,Royal View Resort,181,1,4.0,0.98,13.761194,100.540022,1,0,27.0,37.0,25.0,4.3,1000,0,0,0,0,32.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,32.0,
180,182,182,1492588,Centre Point Sukhumvit Thong Lo,182,1,5.0,3.29,13.731098,100.58208,1,0,67.0,67.0,0.0,4.4,711,0,0,1,0,67.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,67.0,
181,183,183,571678,"The Athenee Hotel, a Luxury Collection Hotel, Bangkok",183,1,5.0,0.88,13.741342,100.547516,1,1,170.0,170.0,0.0,4.6,1000,1,0,1,1,170.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,170.0,
182,184,184,47030291,lyf Sukhumvit 8 Bangkok,184,1,4.0,1.32,13.739264,100.553815,0,0,25.0,25.0,0.0,5.0,1,0,0,0,0,25.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,25.0,
183,185,185,41898111,Carlton Hotel Bangkok Sukhumvit,185,1,4.0,2.1,13.734622,100.564358,1,1,148.0,211.0,30.0,4.7,155,1,0,1,0,179.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,179.5,
184,186,186,3040483,Akyra Thonglor Bangkok,186,1,4.0,3.28,13.730707,100.581791,1,1,96.0,119.0,20.0,4.5,391,0,0,1,0,107.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,107.5,
185,187,187,42105349,MeStyle Museum Hotel,187,1,4.0,3.7,13.776975,100.582065,1,0,31.0,31.0,0.0,4.8,4,0,0,1,0,31.0,2,4,5,1,7,8,0,3,3,1,0,1,1,0,0,6,0,0,31.0,
186,188,188,1156453,DoubleTree by Hilton Sukhumvit Bangkok,188,1,4.0,2.65,13.72804,100.570119,0,0,80.0,80.0,0.0,4.2,714,0,0,1,0,80.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,80.0,
187,189,189,2234336,Thong Ta Resort And Spa,189,1,5.0,16.24,13.719846,100.776322,1,1,21.0,21.0,0.0,3.3,996,0,0,0,0,21.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,21.0,
188,190,190,5794999,Marriott Bangkok Sukhumvit,190,1,5.0,3.42,13.723361,100.580416,1,1,144.0,144.0,0.0,4.5,1000,1,0,1,0,144.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,144.0,
189,191,191,6118793,Hotel Amber Sukhumvit 85,191,1,4.0,5.49,13.702672,100.603526,1,0,34.0,34.0,0.0,3.9,655,0,0,1,0,34.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,34.0,
190,192,192,4613201,Eastin Grand Hotel Sathorn Bangkok,192,1,4.0,2.19,13.718842,100.521896,0,0,109.0,129.0,15.0,4.7,1000,0,0,1,0,119.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,119.0,
191,193,193,30784922,The Journey Hotel Bangna,193,1,4.0,10.13,13.663529,100.659752,0,0,19.0,31.0,38.0,4.6,141,0,0,0,0,25.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,25.0,
192,194,194,32111542,Hotel Verve Bangkok,194,1,4.0,3.24,13.725731,100.578855,1,1,25.0,40.0,38.0,4.3,93,0,0,0,0,32.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,32.5,
193,195,195,15597130,The Emerald Hotel,195,1,4.0,3.12,13.775314,100.572681,1,0,47.0,95.0,51.0,4.0,246,0,0,1,0,71.0,2,4,5,1,7,8,0,3,3,1,0,1,1,0,0,6,0,0,71.0,
194,196,196,6276570,iCheck inn Nana,196,1,4.0,1.39,13.741494,100.555736,0,0,29.0,44.0,35.0,4.0,479,0,0,0,0,36.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,36.5,
195,197,197,1064957,lebua at State Tower,197,1,4.0,2.2,13.721555,100.516923,1,1,131.0,273.0,52.0,4.3,1003,1,0,1,0,202.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,202.0,
196,198,198,4161597,I Residence Hotel Silom,198,1,4.0,1.63,13.724523,100.530801,0,0,25.0,25.0,0.0,3.6,996,0,0,1,0,25.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,25.0,
197,199,199,3546973,S31 Sukhumvit Hotel,199,1,2.0,2.23,13.733571,100.565991,1,1,67.0,73.0,8.0,4.2,967,1,0,1,1,70.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,70.0,
198,200,200,909564,Miracle Grand Convention Hotel,200,1,6.0,9.3,13.876322,100.576068,1,1,45.0,58.0,23.0,4.1,638,0,0,1,0,51.5,3,2,1,4,5,4,2,2,0,3,3,3,2,3,1,7,4,9,51.5,
199,201,201,1825470,Park Plaza Sukhumvit Bangkok,201,1,4.0,1.88,13.734763,100.560761,0,0,38.0,38.0,0.0,4.2,998,0,0,1,0,38.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,38.0,
200,202,202,42337509,Nappiness Hotel,202,1,2.0,2.26,13.758332,100.504262,0,0,25.0,51.0,50.0,5.0,1,0,0,0,0,38.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,38.0,
201,203,203,27614,"Sheraton Grande Sukhumvit, Luxury Collection Hotel, Bangkok",203,1,5.0,1.7,13.737509,100.55923,1,1,173.0,173.0,0.0,4.7,1003,0,0,1,0,173.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,173.0,
202,204,204,44776841,4 Monkeys Hotel,204,1,4.0,2.59,13.76374,100.501212,1,1,33.0,93.0,65.0,4.3,6,0,0,0,0,63.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,63.0,
203,205,205,1584368,Royal Ivory Sukhumvit Nana,205,1,3.0,1.36,13.736962,100.553119,1,1,23.0,23.0,0.0,3.5,850,0,0,1,0,23.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,23.0,
204,206,206,44979866,The Quarter Phromphong by UHG,206,1,4.0,2.16,13.73759,100.566492,1,0,39.0,39.0,0.0,4.4,78,0,0,1,0,39.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,39.0,
205,207,207,11930157,New Siam Riverside,207,1,4.0,3.05,13.761822,100.492965,1,1,46.0,107.0,57.0,4.0,538,0,0,1,0,76.5,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,76.5,
206,208,208,8735314,Alt Hotel Nana by UHG,208,1,5.0,1.38,13.735182,100.552185,1,1,29.0,75.0,62.0,4.0,629,1,0,1,0,52.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,52.0,
207,209,209,4683502,Grande Centre Point Hotel Terminal 21,209,1,5.0,1.78,13.737552,100.560428,1,1,134.0,167.0,20.0,4.4,1002,0,0,1,1,150.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,150.5,
208,210,210,12616094,De Botan,210,1,4.0,8.24,13.695752,100.646621,1,0,21.0,29.0,26.0,3.9,84,0,0,1,0,25.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,25.0,
209,211,211,5317616,"Holiday Inn Bangkok Sukhumvit, an IHG Hotel",211,1,3.0,2.21,13.732986,100.565416,1,1,79.0,79.0,0.0,4.3,959,0,0,1,0,79.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,79.0,
210,212,212,39865638,The Qube Fifty Hotel,212,1,3.0,5.09,13.70531,100.598268,1,0,25.0,25.0,0.0,4.8,19,0,0,0,0,25.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,25.0,
211,213,213,13619,The Sukosol,213,1,7.0,0.72,13.757973,100.536236,1,1,60.0,66.0,10.0,4.2,999,0,0,1,0,63.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,63.0,
212,214,214,37618323,Samsen Street Hotel,214,1,4.0,2.62,13.763873,100.500757,0,0,33.0,33.0,0.0,4.7,36,0,0,1,0,33.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,33.0,
213,215,215,19754824,Novotel Suites Bangkok Sukhumvit 39 Hotel,215,1,4.0,2.62,13.736555,100.573389,1,0,49.0,49.0,0.0,4.1,145,0,0,1,0,49.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,49.0,
214,216,216,14668022,Le Tada Residence,216,1,5.0,0.99,13.761331,100.540085,1,1,26.0,65.0,60.0,4.2,227,0,0,1,0,45.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,45.5,
215,217,217,15186527,Don Muang Hotel,217,1,4.0,13.0,13.925687,100.598419,1,1,13.0,51.0,74.0,4.0,970,1,0,0,0,32.0,3,2,1,4,5,0,2,2,0,3,3,3,2,3,1,7,4,9,32.0,
216,218,218,15877132,Trinity Silom Hotel,218,1,4.0,1.62,13.724574,100.530798,1,1,28.0,47.0,40.0,4.0,1000,0,0,1,0,37.5,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,37.5,
217,219,219,69561201,Ayathorn Bangkok,219,1,2.0,2.18,13.756796,100.50492,0,0,67.0,67.0,0.0,5.0,5,0,0,1,0,67.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,67.0,
218,220,220,72964051,Aira Hotel Bangkok,220,1,4.0,1.43,13.742706,100.556679,1,1,53.0,70.0,25.0,4.4,23,0,0,1,0,61.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,61.5,
219,221,221,1776822,FuramaXclusive Sukhumvit,221,1,4.0,1.04,13.745922,100.551372,1,0,35.0,35.0,0.0,3.8,765,0,0,1,0,35.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,35.0,
220,222,222,65306718, The Quartier Hotel Sukhumvit 39 Bangkok by Compass Hospitality,222,1,4.0,1.91,13.73616,100.56202,1,0,33.0,42.0,20.0,3.8,5,0,0,1,0,37.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,37.5,
